Code;Libellé;Population au dernier recensement 2021;Médiane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre d'équipements sportifs 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre grandes surfaces 2023;Nombre de supérettes et épieries;Nombre boulangeries et patisseries;Nombre écoles primaires maternelles élémentaires;Nombre de collèges;Nombre de lycées;Nombre de médecins généralistes;Nombre de dentistes;Nombre de pharmacies
71372;Romanèche-Thorins;2009;22670;15.2;19.7;14.8;17.6;21.1;9;4.5;1;2;2;2;0;0;1;0;1
71373;Romenay;1731;20660;23.1;14.4;11;13.9;19.5;7;4.1;1;0;1;1;0;0;1;1;1
71374;Rosey;159;25000;30.6;14.3;5.7;15.7;23.7;0;0;0;0;0;0;0;0;0;0;0
71376;Roussillon-en-Morvan;276;19710;26.6;13.9;7.5;16.9;18.1;0;0;0;0;0;0;0;0;0;0;0
71377;Royer;135;23200;26.1;13;9.4;17.4;23.9;0;0;0;1;0;0;0;0;0;0;0
71378;Rully;1558;25590;20.7;17.5;11.5;18.7;23;6;3.9;0;1;3;1;0;0;2;4;0
71379;Sagy;1241;20800;27.2;15;11.2;14.8;19.8;5;4.1;0;2;1;1;0;0;1;0;1
71380;Saillenard;790;23060;19.5;17.2;13.1;15.7;23.1;2;2.5;1;0;2;1;0;0;0;0;0
71381;Sailly;71;N/A - résultat non disponible;32.5;17.6;5.5;14.9;21.7;0;0;0;0;0;0;0;0;0;0;0
71382;Saint-Agnan;689;19990;18.7;15.6;12.6;16.3;23.4;5;7.2;0;1;0;1;0;0;0;0;0
71383;Saint-Albain;545;22200;14.9;17.8;16.9;19;24.1;5;9.2;0;0;1;1;0;0;0;0;0
71384;Saint-Ambreuil;519;24540;21.2;16.1;14.2;15.3;16.7;0;0;0;0;0;1;0;0;0;0;0
71385;Saint-Amour-Bellevue;571;24710;17.2;17.2;12.7;17.4;24.5;3;5.3;0;0;1;1;0;0;0;0;0
71386;Saint-André-en-Bresse;117;18560;17;25.6;13.9;16.2;18.6;0;0;0;0;0;0;0;0;0;0;0
71387;Saint-André-le-Désert;245;21890;29;13;11.2;12.7;21;1;4;0;0;1;1;0;0;0;0;0
71388;Saint-Aubin-en-Charollais;481;20160;18;18;13.9;20.9;23.1;2;4.3;0;0;0;1;0;0;0;0;0
71389;Saint-Aubin-sur-Loire;273;19880;27.5;14.6;9.8;12.6;21;3;10.9;0;0;0;0;0;0;0;0;0
71390;Saint-Berain-sous-Sanvignes;1097;23430;19.5;18.4;13.4;16.7;22.1;1;0.9;0;0;1;1;0;0;0;0;0
71391;Saint-Bérain-sur-Dheune;549;21610;20.4;18.5;13.2;17.4;22.6;5;9;0;1;0;1;0;0;0;0;0
71392;Saint-Boil;491;22850;20.5;19;14.8;18;19.8;3;6.1;0;1;0;1;0;0;0;0;0
71393;Saint-Bonnet-de-Cray;503;23640;22.8;19.9;10.3;16.5;24.4;3;6.1;0;0;0;0;0;0;0;0;0
71394;Saint-Bonnet-de-Joux;763;20330;27.1;11.7;10.9;12.1;19.6;4;5.2;1;0;1;1;0;0;0;1;1
71395;Saint-Bonnet-de-Vieille-Vigne;211;20380;21.6;22.5;9.1;18.7;16.8;1;4.8;0;0;0;0;0;0;0;0;0
71396;Saint-Bonnet-en-Bresse;483;20400;23;12.9;12.3;12.3;21.3;4;8.2;0;0;2;0;0;0;0;0;0
71397;Sainte-Cécile;279;23890;16.6;18.5;16.3;20.5;17.8;1;3.6;0;0;0;1;0;0;0;0;0
71398;Saint-Christophe-en-Bresse;1038;22890;19.9;19.3;11.5;20.8;23.6;5;4.8;0;0;1;1;0;0;0;0;0
71399;Saint-Christophe-en-Brionnais;524;21250;27.3;15.2;9.9;14.3;21.3;5;9.4;0;2;1;1;0;0;0;0;1
71400;Saint-Clément-sur-Guye;136;26940;32.4;11.5;3.6;15.1;25.9;1;7.6;0;0;0;0;0;0;0;0;0
71401;Sainte-Croix-en-Bresse;648;20270;26.7;13.9;11.5;16.4;20.7;2;3.1;0;1;0;1;0;0;0;0;0
71402;Saint-Cyr;760;23820;21.8;18.7;14.1;18.3;22.5;2;2.6;0;0;0;1;0;0;0;0;0
71403;Saint-Denis-de-Vaux;270;27460;20.4;17.4;13.2;16.5;26.1;1;3.8;0;0;0;1;0;0;0;0;0
71404;Saint-Désert;902;26600;23.5;15.1;11.7;18.1;22.4;5;5.5;0;1;1;1;0;0;0;0;0
71405;Saint-Didier-en-Bresse;188;22530;21.9;18;9.8;27.3;15.3;0;0;0;0;0;0;0;0;0;0;0
71406;Saint-Didier-en-Brionnais;123;22730;34.8;6.6;5.7;9.9;23.2;0;0;0;0;0;0;0;0;0;0;0
71407;Saint-Didier-sur-Arroux;214;19260;29.7;6.4;12.6;8.5;30.1;0;0;0;0;0;0;0;0;0;0;0
71408;Saint-Edmond;439;20860;18.4;25.2;13.3;21.1;17.4;2;4.6;0;0;0;0;0;0;0;0;0
71409;Saint-Émiland;308;21840;20.1;17.5;13.6;15.8;23.4;0;0;0;0;0;0;0;0;0;0;0
71410;Saint-Étienne-en-Bresse;786;21360;19.9;18.3;13.4;19.2;22.2;0;0;0;0;1;1;0;0;0;0;0
71411;Saint-Eugène;151;19600;20.5;9.6;17.3;17.9;30.8;0;0;0;0;0;0;0;0;0;0;0
71412;Saint-Eusèbe;1203;24550;21.8;20.1;11.6;20.1;19;4;3.3;0;0;1;1;0;0;0;0;0
71413;Saint-Firmin;792;24250;25.4;16;10.5;16.4;21.9;3;3.7;0;0;0;1;0;0;0;0;0
71414;Saint-Forgeot;437;21060;27.7;10;11.7;11;27;4;9.1;0;0;0;0;0;0;0;0;0
71415;Sainte-Foy;141;19790;27.3;14.8;9.8;14;18.9;0;0;0;0;0;0;0;0;0;0;0
71416;Saint-Gengoux-de-Scissé;580;24650;20.2;15.9;13.3;16;23.7;2;3.4;0;2;0;1;0;0;0;0;0
71417;Saint-Gengoux-le-National;1047;20410;23.1;12.7;11.5;14.4;18.2;10;9.5;1;0;4;2;1;0;3;3;1
71419;Saint-Germain-du-Bois;1917;20760;25.2;12;10;13.6;17.6;14;7.4;1;2;2;2;1;0;3;1;2
71420;Saint-Germain-du-Plain;2329;22820;18.5;17.4;12.8;17.5;20.2;9;3.9;1;0;2;2;1;0;2;0;1
71421;Saint-Germain-en-Brionnais;181;21800;25;15.7;15.1;12.8;17.4;1;5.4;0;0;0;0;0;0;0;0;0
71422;Saint-Germain-lès-Buxy;267;26100;19.2;20.3;8.7;19.8;27;0;0;0;0;0;1;0;0;0;0;0
71423;Saint-Gervais-en-Vallière;429;21560;16.2;17.9;11.5;15.9;24.9;0;0;0;0;0;0;0;0;0;0;0
71424;Saint-Gervais-sur-Couches;213;22830;24.6;19.8;9.2;21.5;18.3;2;9.3;0;0;0;1;0;0;0;0;0
71425;Saint-Gilles;276;22170;17.4;12.2;16;14.9;28.4;0;0;0;0;1;1;0;0;0;0;0
71426;Sainte-Hélène;520;24710;17;19.5;11.6;18.9;18.5;2;3.8;0;0;0;1;0;0;0;0;0
71427;Saint-Huruge;52;N/A - résultat non disponible;11.3;9.6;15;16.9;13.3;0;0;0;0;0;0;0;0;0;0;0
71428;Saint-Igny-de-Roche;766;20340;15.1;22.4;15.5;18.5;21;3;3.9;0;1;0;1;0;0;0;0;0
71430;Saint-Jean-de-Vaux;387;24380;19;20.6;11.5;18.2;25;1;2.6;0;0;2;1;0;0;0;0;0
71431;Saint-Jean-de-Trézy;382;24150;15.9;19.7;12.4;20.9;21.7;1;2.6;0;0;0;0;0;0;0;0;0
71433;Saint-Julien-de-Civry;478;23040;24.7;11.6;9.6;16.6;22.8;2;4.1;0;0;1;1;0;0;1;0;0
71434;Saint-Julien-de-Jonzy;340;20770;25.6;16.2;8.5;16.2;19.9;2;5.8;0;1;2;1;0;0;0;0;0
71435;Saint-Julien-sur-Dheune;236;23500;21;14.5;12.5;14.9;27.1;1;4.1;0;0;0;1;0;0;0;0;0
71436;Saint-Laurent-d'Andenay;974;22230;20.1;17.6;13.2;19;20.8;2;2;0;0;0;1;0;0;0;0;0
71437;Saint-Laurent-en-Brionnais;323;22710;27.7;12.5;8.4;17.8;22.2;3;9.3;0;0;0;1;0;0;0;0;0
71438;Saint-Léger-du-Bois;518;20330;25.2;13.9;13.2;13.9;23.3;2;3.8;0;0;0;1;0;0;0;0;0
71439;Saint-Léger-lès-Paray;760;23690;20;21.5;9.9;17.8;22.2;2;2.6;0;0;0;0;0;0;0;0;0
71440;Saint-Léger-sous-Beuvray;372;18290;23.4;15.2;9.2;11.4;24.9;3;8;0;1;3;1;0;0;0;0;1
71441;Saint-Léger-sous-la-Bussière;284;19200;26;17.5;11.8;19.4;17.2;1;3.6;0;0;0;1;0;0;0;0;0
71442;Saint-Léger-sur-Dheune;1576;21780;18.2;18.2;12.9;18.9;19.9;7;4.4;1;0;4;1;0;0;2;1;1
71443;Saint-Loup-Géanges;1639;24920;16.3;19.3;14.4;20.6;22.8;4;2.4;1;0;2;1;0;0;3;0;1
71444;Saint-Loup-de-Varennes;1226;23880;21.1;18.9;11.9;19.4;21.1;3;2.5;0;0;1;1;0;0;0;0;0
71445;Saint-Marcel;6199;21550;18.8;17.6;14.8;16.4;21;13;2.1;2;2;5;2;1;0;2;6;2
71446;Saint-Marcelin-de-Cray;190;22300;28.6;17.5;7.4;15.9;19.1;0;0;0;0;0;0;0;0;0;0;0
71447;Saint-Mard-de-Vaux;271;25810;27.8;17;8.6;17.7;20.9;0;0;0;0;0;1;0;0;0;0;0
71448;Saint-Martin-Belle-Roche;1390;24060;19.2;18;12.7;17.4;21.6;4;2.9;1;0;1;2;0;0;3;0;1
71449;Saint-Martin-d'Auxy;142;22900;18.6;24.5;13.5;22;18.6;2;14.8;0;0;0;0;0;0;0;0;0
71450;Saint-Martin-de-Commune;101;23210;17;13.1;15;14.1;27;1;9.9;0;0;0;0;0;0;0;0;0
71451;Saint-Martin-de-Lixy;93;N/A - résultat non disponible;22.4;10.8;14.8;17;23.4;1;10.8;0;0;0;0;0;0;0;0;0
71452;Saint-Martin-de-Salencey;108;18220;23.7;16.7;10.5;17.5;22.9;0;0;0;0;0;0;0;0;0;0;0
71453;Saint-Martin-du-Lac;249;22580;21.1;12.8;14.5;12.8;26.9;1;4.1;0;0;0;0;0;0;0;0;0
71454;Saint-Martin-du-Mont;177;19910;22.8;17.2;12.8;15.6;22.2;2;11.1;0;0;0;0;0;0;0;0;0
71455;Saint-Martin-du-Tartre;153;23790;26.7;12.7;9.9;18.7;21.3;1;6.4;0;0;0;0;0;0;0;0;0
71456;Saint-Martin-en-Bresse;1913;22580;19.6;18.2;12.9;17.5;22.7;11;5.8;1;0;1;2;1;1;3;2;1
71457;Saint-Martin-en-Gâtinois;119;23310;19.3;17.6;10.9;21;16.8;0;0;0;0;0;0;0;0;0;0;0
71458;Saint-Martin-la-Patrouille;63;N/A - résultat non disponible;27.9;14.6;6.7;21.4;18.1;0;0;0;0;0;0;0;0;0;0;0
71459;Saint-Martin-sous-Montaigu;337;25380;32.8;14.2;8.2;12.8;24.3;0;0;0;0;0;0;0;0;0;0;0
71460;Saint-Maurice-de-Satonnay;479;24890;16.8;18.1;12.5;21.8;23.1;3;6.2;0;0;0;1;0;0;0;0;0
71461;Saint-Maurice-des-Champs;64;N/A - résultat non disponible;22.5;22.7;16.1;19.4;11.2;0;0;0;0;0;0;0;0;0;0;0
71462;Saint-Maurice-en-Rivière;513;20980;17.5;19.2;12.8;19.9;23;3;5.7;0;0;0;1;0;0;0;0;0
71463;Saint-Maurice-lès-Châteauneuf;583;21940;16.9;17.6;13.1;17.3;17.6;4;7;0;1;1;1;0;0;1;0;0
71464;Saint-Maurice-lès-Couches;179;25590;23.3;18.3;11.7;18.3;18.8;1;5.6;0;0;1;1;0;0;0;0;0
71465;Saint-Micaud;278;23910;16.2;19.1;13.3;21.4;22.1;1;3.6;0;0;0;1;0;0;0;0;0
71466;Saint-Nizier-sur-Arroux;119;20000;30.1;15.5;17.1;10.5;20.3;1;8.3;0;0;0;0;0;0;0;0;0
71468;Saint-Pierre-de-Varennes;839;24820;24.5;17;11;17.6;22.4;5;5.9;0;1;0;1;0;0;0;0;0
71469;Saint-Pierre-le-Vieux;373;21870;20;17.9;13.6;17.2;21.3;3;8.2;0;0;2;1;0;0;0;0;0
71470;Saint-Point;352;24160;25.6;16.9;10.3;21.3;19.1;2;5.7;0;0;0;1;0;0;0;0;0
71471;Saint-Privé;99;N/A - résultat non disponible;30;13.3;10;22.2;20;0;0;0;0;0;0;0;0;0;0;0
71472;Saint-Prix;203;22290;32.5;7.7;8.3;14;23.5;0;0;0;0;0;0;0;0;0;0;0
71473;Saint-Racho;149;20500;22;13.4;7.4;17.3;20.7;0;0;0;0;0;0;0;0;0;0;0
71474;Sainte-Radegonde;148;20080;30.2;8.1;10.1;9.4;26.1;1;6.8;0;0;0;0;0;0;0;0;0
71475;Saint-Rémy;6541;22880;18.4;17.4;12.6;16.2;20;12;1.8;1;2;3;4;1;0;6;3;2
71477;Saint-Romain-sous-Gourdon;486;23250;25.2;17.9;12.3;17.6;18.6;1;2;0;0;0;1;0;0;0;0;0
71478;Saint-Romain-sous-Versigny;80;N/A - résultat non disponible;19.2;15.4;14.1;19.2;21.7;0;0;0;0;0;0;0;0;0;0;0
71479;Saint-Sernin-du-Bois;1718;23280;25.4;15.4;12.2;16.9;21.7;5;2.9;0;1;1;2;0;0;2;0;1
71480;Saint-Sernin-du-Plain;600;21340;21.7;15.6;11;16;24.1;3;5;0;0;0;1;0;0;0;0;0
71481;Saint-Symphorien-d'Ancelles;1123;22690;18.6;20.4;16.5;19.1;20.1;4;3.5;0;0;0;1;0;0;1;0;0
71482;Saint-Symphorien-de-Marmagne;834;21880;19;19.7;12.4;18.6;21.4;3;3.6;0;0;1;1;0;0;0;0;0
71483;Saint-Symphorien-des-Bois;417;23410;22.7;12.4;13.6;14.2;24.7;3;7.2;0;1;0;1;0;0;0;0;0
71484;Saint-Usuge;1240;21120;23.5;16.3;11.6;14.4;22.8;7;5.6;0;0;1;1;0;0;0;0;0
71485;Saint-Vallerin;254;25240;16.3;19.6;9.9;18.3;26.6;1;3.9;0;0;1;1;0;0;0;0;0
71486;Saint-Vallier;8503;21510;22;14.7;11.8;15.6;20.8;15;1.8;3;1;5;6;1;0;4;2;3
71487;Saint-Vérand;158;23480;31.4;9.7;12.2;11.5;25;0;0;0;0;0;1;0;0;0;0;0
71488;Saint-Vincent-des-Prés;100;23940;33.3;12.7;8.8;8.8;20.5;0;0;0;0;0;0;0;0;0;0;0
71489;Saint-Vincent-en-Bresse;579;21650;16.7;20.7;13.5;21.2;21.8;3;5.2;0;0;0;1;0;0;0;0;0
71490;Saint-Vincent-Bragny;1005;22070;20.2;19.4;13;18.9;20.9;3;3;0;0;1;1;0;0;0;0;0
71491;Saint-Yan;1152;21580;22.3;16.9;12.2;14.9;20.4;3;2.6;0;0;1;1;0;0;0;1;1
71493;Saisy;346;20790;23.5;18.4;13.8;17.1;21.5;1;2.9;0;0;0;0;0;0;0;0;0
71494;La Salle;513;23260;20.7;16;11.1;16.7;24.7;4;7.8;0;0;0;1;0;0;0;0;0
71495;Salornay-sur-Guye;871;20850;21.3;16.6;12.9;13.4;17.7;7;8;0;1;1;1;0;0;3;0;1
71496;Sampigny-lès-Maranges;137;24690;26.9;10.4;14.2;16.4;26.1;0;0;0;0;0;1;0;0;0;0;0
71497;Sancé;2165;25450;21.4;18.6;12.1;16.6;19.9;7;3.2;2;1;1;1;0;0;1;0;1
71498;Santilly;140;21680;23.1;14.1;14.8;15.4;17.4;1;7.6;0;0;0;0;0;0;0;0;0
71499;Sanvignes-les-Mines;4295;21160;20;17.5;12.5;17.8;20.9;17;3.9;1;1;2;4;1;0;2;0;1
71500;Sarry;88;26010;34.7;5.3;10.6;8.5;30.6;0;0;0;0;0;0;0;0;0;0;0
71501;Sassangy;143;22630;24.6;11.3;9.8;16.2;29.6;2;14;0;0;0;0;0;0;0;0;0
71502;Sassenay;1591;24150;20.4;17.6;12.1;15.9;25.6;4;2.5;0;0;3;1;0;0;0;0;0
71503;Saules;126;23430;21.1;11.7;11.7;15.6;29.7;1;7.8;0;0;0;0;0;0;0;0;0
71504;Saunières;82;N/A - résultat non disponible;23.8;13.8;8.8;17.6;21.2;0;0;0;0;0;0;0;0;0;0;0
71505;Savianges;77;N/A - résultat non disponible;29.9;10.4;3.9;19.5;20.8;0;0;0;0;0;0;0;0;0;0;0
71506;Savigny-en-Revermont;1129;21960;17.9;17.4;12.4;19.1;22.7;4;3.5;0;1;1;1;0;0;0;0;0
71507;Savigny-sur-Grosne;171;23350;25.9;13.5;12.3;14.1;20.1;0;0;0;0;0;0;0;0;0;0;0
71508;Savigny-sur-Seille;390;19870;27.4;14;11.3;12.3;23.1;0;0;0;0;2;1;0;0;0;0;0
71509;La Celle-en-Morvan;471;21180;22.5;18;15.4;16.8;18;1;2.1;0;1;0;1;0;0;0;0;0
71510;Semur-en-Brionnais;606;21550;25.6;10.3;7.8;10.5;19.8;3;4.9;0;0;1;0;0;0;0;0;0
71512;Sennecey-le-Grand;2922;21140;18.1;14.3;15.3;16.1;22.2;17;5.8;2;2;4;2;1;0;5;2;1
71513;Senozan;1127;23790;21.5;19.3;13.2;16.5;21.4;7;6.2;0;0;1;1;0;0;0;0;0
71514;Sens-sur-Seille;428;20910;24.9;19.3;11.7;20.7;14.9;2;4.7;0;0;0;1;0;0;0;0;0
71515;Sercy;102;26860;20.6;16.7;13.7;14.7;16.7;1;9.8;0;0;0;0;0;0;0;0;0
71516;Serley;599;20900;24.4;17.5;12.7;16.1;18.9;3;5;0;0;0;1;0;0;0;0;0
71517;Sermesse;241;21020;18.2;18;13;20;21.1;1;4.2;0;0;0;0;0;0;0;0;0
71518;Serrières;281;24560;23;17.3;11.6;19.6;20.5;1;3.7;0;0;0;1;0;0;0;0;0
71519;Serrigny-en-Bresse;186;21320;17.5;21.1;13.3;25.4;14.4;0;0;0;0;0;0;0;0;0;0;0
71520;Sevrey;1235;22020;18.3;14.9;12.9;18.8;27;4;3.2;0;0;1;1;0;0;0;0;0
71521;Sigy-le-Châtel;106;N/A - résultat non disponible;27.5;10.4;11.3;9.4;21.9;0;0;0;0;0;0;0;0;0;0;0
71522;Simandre;1742;22070;19.9;20.8;13.6;18.6;18.7;6;3.5;0;0;3;1;0;0;0;0;1
71523;Simard;1177;20180;21.2;16.3;14.7;18.3;19.7;4;3.4;0;0;2;2;0;0;1;0;0
71524;Sivignon;178;22640;31.2;13.1;7.4;12.5;23.3;5;28.4;0;0;0;1;0;0;0;0;0
71525;Sologny;577;25340;16.5;22.3;11.5;20.7;22.8;2;3.5;0;0;1;1;0;0;0;0;0
71526;Solutré-Pouilly;353;27090;27.2;16.7;10.3;19.8;17.5;4;11;0;0;0;1;0;0;0;0;0
71527;Sommant;194;21420;12.3;22;7.5;20.3;26.2;1;5;0;0;0;1;0;0;0;0;0
71528;Sornay;1975;20940;24.4;15.9;10.8;14.9;21.3;7;3.5;0;1;1;2;0;0;1;0;0
71529;Suin;268;21380;31.6;11.8;8.7;14.5;20.8;2;7.6;0;0;0;0;0;0;0;0;0
71530;Sully;489;21620;27.2;10.6;13.5;12.6;25.3;2;4.1;0;1;0;1;0;0;0;0;0
71531;La Tagnière;210;17830;24.5;14.9;12.2;13.5;25.2;1;4.7;0;1;0;1;0;0;0;0;0
71532;Taizé;195;N/A - résultat non disponible;16;4.6;33.9;19.1;17;1;5.2;0;0;0;0;0;0;0;0;0
71533;Tancon;542;22760;22.4;13.2;14.9;14.3;22.6;5;9.5;0;0;0;1;0;0;0;0;0
71534;Le Tartre;110;19070;23.4;12.5;11.7;16.3;28.8;0;0;0;0;0;0;0;0;0;0;0
71535;Tavernay;512;22080;26.1;14.3;13.1;13.2;22.7;0;0;0;0;0;1;0;0;0;0;0
71537;Thil-sur-Arroux;136;19960;28.2;15.2;8;16.6;18.1;1;7.8;0;0;0;0;0;0;0;0;0
71538;Thurey;426;21960;20.9;17;14.3;18.1;18.5;0;0;0;0;0;1;0;0;0;0;0
71539;Tintry;79;N/A - résultat non disponible;21.5;19;5.1;27.8;21.5;0;0;0;0;0;0;0;0;0;0;0
71540;Torcy;2810;19380;20.8;21.5;14.7;15.9;17;8;2.8;2;1;2;2;0;0;1;0;2
71541;Torpes;376;20010;25.1;16.2;10.9;16.8;19.3;1;2.7;0;0;0;1;0;0;0;0;0
71542;Toulon-sur-Arroux;1458;20590;26.5;10.8;9;14.5;16.6;8;5.4;1;1;3;2;0;0;1;0;1
71543;Tournus;5627;20730;21.1;13.5;15.3;14.6;19.2;25;4.5;4;8;7;3;1;2;11;5;4
71544;Toutenant;180;22890;13.8;17.3;9.3;19.7;27.2;0;0;0;0;0;0;0;0;0;0;0
71545;Tramayes;1065;20440;19.8;14.1;13.3;14.9;18.8;5;4.7;0;1;1;1;0;0;3;2;1
71546;Trambly;403;20950;21.9;15.2;15.8;16.4;21.4;4;9.8;0;0;0;1;0;0;0;0;0
71547;Trivy;252;21830;27.2;19.2;8.3;16;17.1;2;7.9;0;0;0;0;0;0;0;0;0
71548;Tronchy;242;22670;20.4;18.3;10.1;21.4;21.8;2;8.2;0;0;0;1;0;0;0;0;0
71549;La Truchère;204;20430;33.8;11.9;11.7;11.7;17.9;0;0;0;0;0;0;0;0;0;0;0
71550;Uchizy;815;21950;16.9;19;12.5;19.1;21.9;6;7.3;0;0;1;1;0;0;0;0;0
71551;Uchon;88;22270;26.9;15;8.5;18.3;27;2;22.5;0;0;0;0;0;0;0;0;0
71552;Uxeau;508;20160;26.2;13.1;11.9;15.8;22.5;3;5.8;0;0;1;1;0;0;0;0;0
71553;Vareilles;276;21680;22.7;18.4;8;17.2;21.8;0;0;0;0;0;0;0;0;0;0;0
71554;Varenne-l'Arconce;111;19830;28.2;11.8;10.9;9.9;21.8;0;0;0;0;1;0;0;0;0;0;0
71555;Varennes-le-Grand;2321;23990;14.6;13.2;20.6;22.2;21.8;6;2.6;0;0;3;2;1;1;1;0;1
71556;Varennes-lès-Mâcon;574;22660;16.9;21.6;11.7;19.6;20.8;2;3.5;1;0;1;1;0;0;0;0;0
71557;Varenne-Saint-Germain;703;21760;19.2;21.9;11.7;19.6;22.5;5;7;0;0;0;1;0;0;0;0;0
71558;Varennes-Saint-Sauveur;1123;21660;22.7;13.4;13.3;14.7;19.6;6;5.3;0;1;1;1;0;0;1;0;1
71559;Varennes-sous-Dun;526;21520;28.2;10;9.3;10;24.8;3;5.6;2;0;0;1;0;0;0;0;0
71561;Vauban;230;22010;24.7;13.4;11.4;9.9;25.6;1;4.4;0;0;0;0;0;0;0;0;0
71562;Vaudebarrier;203;21380;24.7;20.9;10.7;19.1;18.1;1;4.8;0;0;0;0;0;0;0;0;0
71563;Vaux-en-Pré;74;N/A - résultat non disponible;26.6;11.4;16.4;7.6;27.8;2;27.8;0;0;0;0;0;0;0;0;0
71564;Vendenesse-lès-Charolles;747;21170;23.8;18.4;9.2;18.9;18.7;4;5.4;0;0;0;1;0;0;0;0;0
71565;Vendenesse-sur-Arroux;560;21520;23.3;16.1;11.1;16;22.2;7;12.4;0;0;0;1;0;0;0;0;0
71566;Verdun-sur-le-Doubs;960;19130;21.2;13.8;15.5;15.4;20.2;8;8.2;1;0;3;2;1;0;2;0;1
71567;Vergisson;244;28470;22.6;15;7.6;19.8;23.9;1;3.9;0;0;0;1;0;0;0;0;0
71568;Vérissey;56;N/A - résultat non disponible;17;9.5;24.5;9.5;24.5;0;0;0;0;0;0;0;0;0;0;0
71570;Verjux;506;21420;25.2;16.6;8.9;18.7;20.9;1;2;0;0;0;1;0;0;0;0;0
71571;Verosvres;432;20430;27.1;13.8;14.3;12.5;21;5;11.4;0;0;0;1;0;0;0;0;0
71572;Vers;235;25180;20.1;21;13.6;16.7;21.4;1;4.3;0;0;0;0;0;0;0;0;0
71573;Versaugues;191;23050;28.1;13.1;8.4;12;22.4;0;0;0;0;0;0;0;0;0;0;0
71574;Verzé;834;23950;18.9;20.3;11.6;22.5;18.6;5;6.1;0;1;0;1;0;0;0;0;0
71576;Le Villars;279;21280;23.3;15.8;11.5;12.9;20.4;0;0;0;0;0;0;0;0;0;0;0
71577;Villegaudin;221;24140;15.8;23.3;13;21.4;22.8;0;0;0;0;0;0;0;0;0;0;0
71578;Clux-Villeneuve;305;22710;22.4;13.9;11.3;17.1;25.2;2;6.5;0;0;0;1;0;0;0;0;0
71579;Villeneuve-en-Montagne;172;21550;16.6;25.5;7.1;24.9;16;0;0;0;0;0;1;0;0;0;0;0
71580;Vincelles;439;21860;25.8;15.2;10.7;16.1;23.2;2;4.7;0;0;0;1;0;0;0;0;0
71581;Vindecy;249;20110;20.4;16.9;13.2;13.6;23.3;1;4;0;0;0;1;0;0;0;0;0
71582;La Vineuse sur Fregande;652;21980;26.4;15.6;8.7;16.9;20.7;2;3.1;0;0;0;1;0;0;0;0;0
71583;Vinzelles;747;26610;24.7;14.8;10.8;18.5;18.2;4;5.5;1;0;2;1;0;0;0;0;0
71584;Viré;1210;23500;18.2;17;12.8;18.4;22.8;8;6.7;0;1;1;1;0;0;1;0;0
71585;Virey-le-Grand;1380;25010;20.7;17.9;11.4;16.6;26.7;5;3.7;0;0;2;2;0;0;1;0;0
71586;Viry;260;21350;21.3;18.1;8.4;19.9;20.7;1;3.9;0;0;0;0;0;0;0;0;0
71588;Vitry-en-Charollais;1084;23140;22.8;14.7;13.8;14.6;25.7;9;8.2;0;2;2;1;0;0;0;0;0
71589;Vitry-sur-Loire;418;20930;20.2;16.9;12.2;14.9;22;2;4.8;0;0;0;1;0;0;1;0;0
71590;Volesvres;650;23660;25.7;20.6;10.7;16.7;20;0;0;0;0;0;0;0;0;0;0;0
71591;Fleurville;504;24200;19.7;20;11.1;20;19.5;4;7.8;0;0;0;0;0;0;0;0;1
72001;Aigné;1687;23960;17.8;21.8;13.8;20;22.6;8;4.7;0;0;0;1;0;0;1;0;0
72002;Aillières-Beauvoir;199;21870;25.6;16.1;13.6;16.1;19.6;3;15.1;0;0;0;0;0;0;0;0;0
72003;Allonnes;11013;18430;17.5;18.8;15.8;14.5;19;37;3.3;4;1;4;11;2;2;9;5;4
72004;Amné;574;22520;10.3;25.9;14.9;22.9;20.6;5;8.6;0;0;0;0;0;0;0;0;0
72005;Ancinnes;938;21950;21.7;21.2;11.3;19.2;17.9;6;6.4;0;0;0;1;1;0;0;0;0
72006;Arçonnay;1890;23160;23.4;16;14;14.4;21.5;23;12.2;4;1;3;1;0;0;0;0;1
72007;Ardenay-sur-Mérize;501;21130;20.1;21;15;22.7;16.9;5;10;0;0;0;1;0;0;0;0;0
72008;Arnage;5482;22460;20.5;17.4;14.3;16;18.8;17;3.1;3;1;4;4;1;1;6;4;2
72009;Arthezé;355;20720;14.4;23.4;14.5;22.4;21.4;4;11.2;0;0;1;0;0;0;0;0;0
72010;Asnières-sur-Vègre;358;22360;20.9;14.8;12.8;14.9;26.1;2;5.3;0;0;0;1;0;0;0;0;0
72011;Assé-le-Boisne;900;20220;17.2;19.5;15.4;17.5;21;7;7.8;0;0;0;1;0;0;0;0;0
72012;Assé-le-Riboul;480;22940;16.4;18.4;15.5;19.3;21.2;3;6.2;0;0;0;1;0;0;0;0;0
72013;Aubigné-Racan;2103;20120;21.8;15.1;14.3;15.2;20.4;13;6.2;0;0;2;2;0;0;1;0;1
72015;Les Aulneaux;110;19650;19.3;21;14;21;17.5;0;0;0;0;0;0;0;0;0;0;0
72016;Auvers-le-Hamon;1471;20690;16.6;19.5;16.3;17.3;19.3;10;6.7;0;1;1;2;0;0;0;0;1
