code_insee;mediane_du_revenu_disponible_par_uc_2020;part_des_60-74_ans_2021;part_des_moins_de_15_ans_2021;part_des_15-29_ans_2021;part_des_30-44_ans_2021;part_des_45-59_ans_2021;nombre_grandes_surfaces_2023;nombre_de_superettes_et_epieries;nombre_boulangeries_et_patisseries;nombre_ecoles_primaires_maternelles_elementaires;nombre_de_colleges;nombre_de_lycees;nombre_de_medecins_generalistes;nombre_de_dentistes;nombre_de_pharmacies;taux_evolution;taux_evolution_due_solde_migratoire;taux_evolution_due_solde_naturel;nombre_d_equipements_sportifs;nombre_de_festivals
50417;20590;25.1;14.0;12.7;13.8;18.2;2;1;3;1;0;0;2;0;1;0.01;0.27;-0.26;2;0.0
50484;20460;23.6;11.8;12.4;13.3;18.5;7;6;7;6;2;2;5;4;3;-0.94;0.24;-1.18;26;1.0
50487;20480;19.9;15.9;12.5;16.9;19.8;2;1;4;5;2;0;6;7;2;-0.57;0.37;-0.94;24;0.0
50523;20910;23.3;14.0;13.3;15.3;19.6;1;2;4;3;1;0;2;1;1;-0.96;0.19;-1.15;10;0.0
50539;20010;17.7;19.0;12.7;18.1;19.2;2;3;2;3;2;0;2;0;2;0.25;1.19;-0.94;14;0.0
50551;20510;18.7;15.4;14.1;14.9;20.9;1;1;3;2;2;0;3;1;1;-1.07;-0.06;-1;9;0.0
50562;21400;30.5;10.5;10.0;9.7;18.3;3;2;3;1;1;0;1;3;1;-1.36;0.41;-1.76;13;1.0
50565;21450;19.2;18.2;12.6;17.4;18.5;1;1;2;3;1;0;3;1;1;0.32;0.77;-0.45;12;0.0
50582;19960;25.6;11.7;10.0;11.8;19.6;1;0;4;2;1;0;1;1;1;-0.44;0.67;-1.11;12;0.0
50591;19670;23.5;12.9;10.2;12.0;19.9;0;1;1;1;0;0;1;1;1;-0.67;1.48;-2.15;5;0.0
50601;21380;18.2;18.6;14.5;18.2;18.2;1;2;5;3;1;0;4;4;1;0.33;0.56;-0.23;14;0.0
50615;21950;19.2;13.2;14.9;14.4;22.1;7;1;10;3;2;3;4;2;3;0.11;1.14;-1.02;17;0.0
50639;19970;22.1;13.1;13.8;12.9;19.9;4;2;4;3;2;0;8;4;3;-0.23;0.76;-0.99;15;1.0
51217;21790;20.2;16.2;13.3;16.3;20.4;6;3;4;2;1;0;5;3;2;-0.1;0.19;-0.29;22;1.0
51248;21010;19.0;18.0;14.8;15.3;22.9;1;3;3;2;1;0;2;4;1;-0.15;0.02;-0.17;12;0.0
51250;20270;18.3;18.3;16.9;16.9;19.2;7;0;8;5;2;0;7;4;2;1.1;1.72;-0.62;18;0.0
51380;20180;20.1;16.2;13.0;15.6;19.3;2;3;3;3;2;0;7;4;2;-0.4;0.74;-1.14;20;1.0
51388;20170;9.9;21.5;28.8;21.2;14.3;3;1;3;4;1;0;5;3;2;-0.66;-1.33;0.66;33;0.0
51423;18140;21.4;16.7;14.9;16.2;20.8;2;0;2;1;0;0;0;0;1;-1.81;-1.51;-0.29;13;0.0
51507;20260;20.6;14.1;16.2;14.6;18.2;4;3;7;4;1;0;7;3;4;0.01;1.14;-1.13;28;0.0
51531;20280;20.2;15.8;13.2;15.3;21.4;1;2;3;3;1;0;6;1;1;-1.84;-1.03;-0.81;15;0.0
51535;20780;19.4;14.9;14.9;14.6;21.3;3;5;5;6;1;1;6;7;1;-0.72;0.11;-0.83;20;1.0
51612;25210;20.3;13.4;14.6;15.9;21.6;2;4;3;3;1;2;7;2;2;-1.0;0.49;-1.49;20;0.0
52008;20980;20.9;13.4;15.2;16.9;21.8;0;0;1;1;0;0;4;0;1;-0.31;0.21;-0.52;4;0.0
52017;22210;23.4;14.4;8.3;16.3;17.6;0;1;2;2;0;0;2;1;1;-1.84;0.82;-2.65;8;0.0
52050;21510;19.1;16.1;14.5;19.7;20.5;0;0;1;1;0;0;0;1;1;-0.45;-0.56;0.11;9;0.0
52058;21870;21.5;15.8;12.9;15.9;22.7;1;1;2;2;0;0;5;2;1;-0.68;-0.72;0.04;11;0.0
52060;19690;27.4;10.9;8.7;11.9;19.1;5;1;3;2;1;0;5;3;2;-1.21;0.36;-1.57;13;0.0
52064;20640;24.0;13.9;12.3;13.4;18.2;0;2;1;1;1;0;0;1;1;-1.4;0.33;-1.73;9;0.0
52074;19090;20.2;15.8;12.2;17.3;23.6;0;0;2;1;0;0;3;1;1;-0.37;0.02;-0.39;5;0.0
52093;20660;21.0;14.4;14.6;14.0;23.0;2;2;3;1;1;0;4;1;1;-0.41;0.1;-0.52;11;0.0
52114;19900;19.9;15.4;13.2;17.4;19.5;1;0;4;2;1;0;2;1;1;-0.68;0.82;-1.5;6;0.0
52177;19150;22.2;13.0;12.7;11.8;18.1;0;0;0;1;1;1;1;0;1;-1.74;1.03;-2.77;10;0.0
52197;19800;20.2;13.5;13.7;13.6;20.9;1;0;2;2;1;1;2;3;2;-0.58;0.79;-1.37;11;0.0
52211;19400;25.6;12.6;11.6;14.7;20.8;1;0;2;2;1;0;2;1;1;-2.05;-1.5;-0.56;8;0.0
52247;22770;24.6;12.6;11.6;14.0;24.2;0;0;0;0;0;0;0;0;0;-2.07;-1.46;-0.61;4;0.0
52250;17700;21.3;14.5;13.2;15.2;17.8;5;2;8;3;1;1;5;3;4;-1.66;-0.19;-1.47;21;0.0
52269;20050;18.3;15.7;16.7;17.5;20.2;5;4;10;6;3;1;7;4;5;-0.19;0.09;-0.28;26;6.0
52331;20280;20.7;14.7;13.7;16.0;18.2;4;1;2;3;1;0;3;3;1;-1.05;0.11;-1.16;12;2.0
52353;20290;22.0;14.5;13.7;15.5;19.3;4;0;3;2;1;1;4;4;1;-1.42;0.04;-1.46;13;1.0
52405;21170;21.6;17.7;12.9;17.8;21.5;0;2;2;2;1;0;1;1;1;-1.72;-1.65;-0.07;12;0.0
52444;20220;24.9;9.9;18.2;17.4;19.7;0;0;0;1;0;0;2;0;1;-2.34;-1.85;-0.5;5;0.0
52550;19590;20.9;16.3;15.6;14.1;19.4;2;1;3;1;1;1;2;2;2;-0.69;0.59;-1.28;13;0.0
53003;21070;21.0;15.9;12.5;14.7;20.0;2;0;4;1;1;0;3;1;1;-1.07;0.01;-1.08;17;0.0
53062;21780;20.4;15.2;15.2;14.4;19.7;12;9;14;9;3;6;17;5;7;-0.05;0.32;-0.37;59;5.0
53077;21510;17.2;20.1;14.5;18.2;18.5;1;1;3;3;2;0;3;1;1;1.0;1.47;-0.47;16;1.0
53084;20950;23.8;13.3;13.6;11.9;18.5;6;1;3;2;2;2;8;1;2;-0.28;0.91;-1.19;23;1.0
53096;20560;20.1;15.3;15.3;14.2;18.2;4;1;4;3;2;1;5;3;2;-0.53;0.31;-0.84;24;0.0
53097;21020;19.7;14.4;16.9;13.9;19.0;6;1;6;6;2;2;9;4;4;-0.65;0.18;-0.83;43;1.0
53107;19870;26.1;12.3;10.1;12.7;16.9;2;2;4;3;2;0;4;1;1;-0.72;0.82;-1.54;17;0.0
53127;21550;21.8;13.9;11.5;12.9;20.8;3;1;2;2;1;0;1;1;2;-0.68;1.4;-2.08;9;1.0
53147;22000;21.4;15.0;18.4;14.5;18.1;7;4;10;10;3;5;10;14;4;-0.15;0.1;-0.24;56;4.0
53152;20440;18.6;14.9;14.1;13.5;18.9;2;1;2;3;3;0;6;2;1;-0.6;0.28;-0.87;20;1.0
53161;20820;17.1;18.9;15.2;16.6;19.3;1;0;3;5;2;0;3;1;1;-0.62;-0.2;-0.41;15;0.0
53182;20850;16.1;16.7;17.6;18.1;19.4;0;1;2;2;1;0;1;0;1;-0.26;0.25;-0.5;9;0.0
53185;19970;21.5;16.7;12.5;14.5;19.8;1;1;3;2;1;1;4;1;1;-0.33;0.29;-0.62;12;0.0
53188;19730;23.4;15.4;11.4;13.4;18.9;3;0;3;3;1;0;6;0;1;-0.13;0.86;-0.99;13;0.0
53271;20570;22.3;12.2;11.2;12.7;20.9;3;1;1;3;2;0;2;1;1;-1.24;0.14;-1.38;16;0.0
54039;20180;20.3;14.3;15.9;14.6;20.0;2;0;6;3;1;0;5;4;2;-1.57;-0.65;-0.92;12;0.0
54076;21680;15.8;18.3;17.1;18.6;21.9;3;1;3;3;1;0;4;2;2;-0.12;-0.1;-0.02;11;0.0
54099;22870;17.7;17.8;14.9;19.0;20.7;5;1;5;6;3;2;10;5;4;-0.61;-0.4;-0.21;54;1.0
54129;18690;22.7;14.7;12.9;13.5;20.9;1;0;1;1;1;0;3;1;1;-0.93;-0.11;-0.82;14;0.0
54135;22070;14.9;19.9;15.6;20.8;19.0;1;0;4;1;1;0;4;2;1;-0.17;0.29;-0.46;9;0.0
54263;19090;16.6;18.7;16.8;19.8;18.1;3;0;5;6;1;0;1;5;2;0.24;0.31;-0.07;14;0.0
54273;20660;20.8;16.6;15.6;18.2;18.2;4;1;10;7;2;1;6;3;4;-0.36;0.02;-0.38;27;0.0
54280;17990;18.3;16.0;14.6;16.1;19.9;2;1;5;6;0;0;9;1;5;0.11;0.57;-0.46;19;0.0
54322;20310;20.0;15.4;15.0;15.9;20.1;6;0;4;5;2;0;7;3;2;-0.65;-0.06;-0.59;15;0.0
54397;22000;18.0;16.9;16.8;18.5;19.9;2;1;5;6;2;0;10;5;3;-0.72;-0.75;0.03;14;1.0
54400;23540;19.3;17.9;14.9;18.4;20.9;0;1;2;2;1;0;3;4;1;-1.06;-1.29;0.23;8;0.0
54425;18410;15.2;19.4;16.7;19.8;19.2;3;0;2;3;1;0;1;0;1;-0.13;-0.14;0.01;7;0.0
54431;20830;15.0;18.8;18.1;19.4;19.1;10;10;11;13;2;2;21;15;6;-0.64;-0.73;0.09;63;4.0
54432;21340;18.2;15.3;16.6;19.7;20.0;1;0;1;2;0;1;3;1;1;-0.84;-0.99;0.15;7;0.0
54563;22130;21.5;15.4;15.5;20.6;17.4;1;0;4;2;1;0;4;3;1;-0.82;-0.01;-0.81;5;1.0
55063;18610;17.6;16.7;15.4;16.4;18.6;0;0;2;2;1;0;1;1;1;-1.19;-0.64;-0.54;11;0.0
55122;18750;18.1;15.2;16.9;16.4;19.6;8;3;5;4;2;3;8;7;3;-1.51;-0.79;-0.72;24;2.0
55181;19750;17.8;18.0;16.6;16.2;19.2;3;1;2;2;1;0;4;1;2;-0.64;-0.36;-0.28;16;0.0
55291;19900;24.1;13.8;14.8;13.2;19.1;3;1;4;4;2;2;4;1;2;-1.19;-0.26;-0.92;11;0.0
55351;20460;17.9;14.3;17.3;20.4;20.3;3;1;2;2;1;0;3;1;2;-1.32;-1.23;-0.09;6;0.0
55427;20460;21.3;16.1;17.0;17.1;17.4;3;0;2;2;1;0;6;2;2;-1.25;-1.28;0.03;12;0.0
55463;19270;21.7;11.9;17.1;16.8;18.7;3;2;3;3;1;0;6;2;1;-1.07;-0.06;-1.01;18;0.0
55502;18990;19.9;14.0;15.4;13.3;20.7;6;0;5;3;1;2;4;2;1;-1.74;-0.27;-1.46;17;0.0
55533;19970;20.7;16.9;14.6;16.4;17.9;2;3;3;1;1;0;3;1;1;-0.45;1.08;-1.54;12;0.0
56001;21560;19.9;17.4;13.0;16.2;22.1;1;1;2;2;1;0;2;1;1;0.36;1.25;-0.9;19;3.0
56007;21750;21.0;13.0;16.0;16.6;18.4;8;9;18;7;1;3;33;15;6;0.57;1.1;-0.53;39;4.0
56010;22010;17.4;17.4;14.4;17.3;22.1;4;4;8;4;2;0;7;3;3;-0.01;0.32;-0.33;20;0.0
56053;21890;13.3;22.9;14.6;21.3;19.9;2;3;4;2;2;0;6;3;1;1.99;1.65;0.34;12;1.0
56057;20370;22.5;12.5;11.1;12.9;20.4;2;1;4;2;2;0;3;2;1;-0.04;1.93;-1.97;14;0.0
56061;21450;23.1;15.9;12.1;16.0;20.9;2;4;6;4;1;0;3;1;1;0.16;0.73;-0.57;31;2.0
56066;20190;25.6;12.6;12.5;13.3;21.0;2;0;7;3;2;2;4;1;2;-0.64;0.42;-1.05;25;0.0
56067;23260;16.5;20.2;13.7;20.1;21.4;1;3;2;2;1;0;7;8;1;1.48;1.54;-0.06;26;0.0
56073;19710;23.0;10.8;11.3;11.0;16.7;1;2;2;2;2;0;1;1;1;-0.09;2.74;-2.83;15;1.0
56075;21910;16.3;18.9;18.8;18.1;18.4;4;3;6;4;2;1;11;9;2;-0.62;-0.94;0.31;34;1.0
56083;21360;20.8;15.6;14.2;16.8;20.7;8;5;10;12;4;4;12;9;5;0.27;0.48;-0.21;50;1.0
56091;20790;21.7;12.8;13.7;13.5;18.4;2;3;4;2;2;1;2;2;2;0.27;2.36;-2.1;20;2.0
56101;22160;17.8;19.3;14.8;18.8;20.9;1;1;4;3;1;0;9;3;2;0.58;0.36;0.22;15;0.0
56117;20810;15.2;18.6;18.2;18.2;19.6;3;5;4;3;2;2;7;8;3;1.79;1.51;0.28;28;0.0
56123;20890;23.6;15.8;11.1;17.5;19.6;2;1;1;2;1;0;5;1;1;0.58;0.77;-0.19;11;0.0
56127;20230;24.8;14.8;11.5;13.7;17.9;1;2;3;2;2;0;4;1;1;0.35;1.63;-1.29;17;0.0
56143;22620;25.2;14.0;11.7;12.8;19.0;4;0;5;2;2;0;3;8;2;0.18;1.04;-0.86;18;2.0
56147;21870;23.3;17.5;11.0;17.8;18.9;3;3;5;4;0;0;5;4;1;1.15;1.22;-0.07;19;0.0
56152;22140;24.1;13.1;12.3;17.4;20.2;2;5;7;2;2;0;10;3;1;-0.18;0.95;-1.13;12;4.0
56165;22430;20.0;15.4;15.9;15.5;20.8;7;8;11;5;2;2;13;6;3;-0.14;0.41;-0.55;43;0.0
56166;21850;20.2;17.2;13.1;19.4;19.5;5;4;8;3;2;0;9;4;2;0.75;0.9;-0.15;19;0.0
56169;23550;27.6;12.6;11.6;14.2;21.3;1;2;4;3;0;0;5;4;2;0.15;0.36;-0.21;25;1.0
56184;22110;19.8;17.4;14.7;16.3;21.3;6;2;7;4;2;2;9;8;3;1.22;1.43;-0.21;25;2.0
56186;23930;29.8;9.5;9.4;11.0;19.6;6;7;11;2;2;0;5;5;2;-0.86;0.72;-1.58;42;3.0
56190;21080;18.8;18.4;13.7;17.6;20.5;1;0;2;2;0;0;3;1;1;-0.05;0;-0.05;13;0.0
56195;21110;21.3;12.5;12.5;18.2;23.2;1;4;2;1;1;0;1;2;0;0.71;0.76;-0.05;5;2.0
56198;21150;21.1;16.9;12.5;15.1;22.7;1;0;2;2;2;0;1;1;1;-0.79;-0.64;-0.15;18;0.0
56222;21450;18.1;17.6;13.9;18.1;21.7;1;1;2;2;2;1;4;1;1;0.58;1.26;-0.68;22;0.0
56240;25570;33.7;10.0;8.0;11.0;17.6;7;3;9;3;2;0;7;6;3;2.32;3.58;-1.27;34;3.0
56244;20750;19.1;18.6;14.4;18.6;19.5;1;0;2;2;0;0;1;1;1;1.2;1.35;-0.15;12;0.0
57089;19050;17.2;15.0;23.9;16.2;17.6;4;1;4;5;1;1;5;6;3;-0.88;-0.59;-0.29;39;1.0
57097;21630;15.2;18.2;17.1;19.8;19.0;5;0;7;3;1;1;9;3;2;-0.29;-0.05;-0.24;24;1.0
57106;18510;16.4;18.3;16.6;18.8;19.8;5;2;5;2;1;1;4;3;2;-0.27;0.12;-0.39;19;0.0
57132;20600;17.2;17.5;16.8;17.0;18.4;2;0;4;2;1;1;4;3;1;-1.02;0.14;-1.16;15;0.0
57160;19210;20.5;15.7;14.8;18.3;20.0;7;7;12;6;1;1;8;6;4;-0.95;-0.6;-0.36;53;2.0
57177;20470;19.9;14.4;15.3;13.7;20.5;3;0;6;1;1;2;7;4;2;-1.68;-0.74;-0.94;25;0.0
57207;15790;17.1;20.5;17.6;18.8;17.5;2;2;5;4;1;0;3;1;2;-0.66;-0.77;0.11;22;0.0
57240;18200;20.3;18.0;15.8;16.7;18.3;5;3;11;10;1;2;8;16;4;-0.04;0.08;-0.12;48;0.0
57332;18650;19.6;16.4;15.3;15.5;21.1;0;0;5;5;1;0;2;2;2;-1.24;-0.89;-0.36;28;1.0
57483;17800;18.9;17.5;16.6;16.7;19.7;4;1;4;3;1;0;6;6;2;-0.52;-0.33;-0.18;26;0.0
57650;26490;13.3;17.8;18.6;22.9;20.8;0;4;5;1;1;0;5;3;1;0.58;0.4;0.17;9;0.0
58046;19950;27.6;11.0;10.3;11.4;20.9;1;1;3;2;1;0;2;2;1;-0.84;0.8;-1.63;8;0.0
58059;20530;22.1;12.9;12.4;14.3;17.7;5;2;5;3;1;0;5;4;2;-1.01;0.47;-1.48;21;4.0
58062;18300;15.5;14.3;19.5;13.1;15.9;3;1;3;2;1;2;2;0;2;-1.16;-0.37;-0.79;11;1.0
58065;20320;27.5;16.8;12.7;9.9;18.1;1;1;1;1;0;0;2;0;1;-0.67;0.09;-0.76;6;0.0
58079;18080;22.3;15.0;14.9;13.3;18.3;9;2;4;2;1;1;4;0;2;-1.22;-0.42;-0.8;23;2.0
58083;20420;23.9;9.8;12.4;10.5;17.9;3;3;5;2;2;0;4;1;2;-1.85;0.33;-2.19;7;3.0
58095;20620;21.5;11.2;13.3;13.0;20.1;5;1;6;5;2;1;3;6;3;-1.45;0.03;-1.48;17;3.0
58131;21000;19.8;15.9;15.5;15.8;21.1;1;0;2;2;1;0;2;3;2;0.25;1.13;-0.88;9;0.0
58134;20150;24.9;12.7;11.8;14.9;21.1;1;0;3;4;1;0;3;2;2;-1.34;-0.04;-1.3;18;0.0
58145;20260;28.7;10.2;9.7;11.4;18.8;1;1;2;2;1;0;3;2;1;-0.43;1.49;-1.92;5;4.0
58149;20040;27.7;10.6;10.2;11.0;16.5;4;1;5;1;1;0;5;2;2;0.06;1.92;-1.86;11;3.0
58151;19320;26.1;13.5;10.8;13.6;19.1;2;2;2;2;1;0;2;2;2;-0.86;0.06;-0.92;9;0.0
58182;20520;25.2;10.9;9.0;12.1;18.0;1;1;2;1;1;0;2;3;2;-1.09;0.79;-1.88;5;0.0
58218;19940;24.9;13.0;10.8;11.9;19.7;2;2;4;2;1;0;1;2;1;-0.34;0.77;-1.12;7;0.0
58227;19730;25.3;10.0;12.4;12.9;18.2;1;2;0;1;1;0;2;0;1;-1.04;0.73;-1.77;5;0.0
58232;22240;21.5;15.5;12.6;15.5;20.1;1;1;2;1;1;0;4;2;1;-0.35;1.05;-1.4;7;0.0
58250;21390;24.1;13.4;12.7;13.0;22.8;1;0;1;2;0;1;0;0;1;-1.74;-1.05;-0.7;7;0.0
58267;20790;24.3;11.6;11.5;11.2;20.2;0;2;2;1;1;1;2;0;1;-1.09;0.95;-2.04;4;0.0
58304;19300;25.1;12.2;15.4;10.6;17.2;1;0;1;1;1;2;1;0;1;-2.45;-0.22;-2.24;4;0.0
59008;17130;13.5;22.3;20.1;19.8;17.9;2;5;7;7;1;1;9;3;4;-0.61;-1.14;0.52;23;0.0
59015;21140;17.4;17.4;16.1;19.7;20.3;1;1;2;2;1;0;5;1;1;0.65;1.1;-0.45;12;0.0
59035;20070;19.9;13.8;16.5;16.0;21.3;4;0;1;2;1;0;3;0;1;-1.54;-1.25;-0.3;8;0.0
59036;15640;17.5;16.5;20.8;14.8;20.3;1;2;6;4;1;3;5;10;2;-2.05;-1.56;-0.49;24;0.0
59037;18640;17.4;18.7;17.2;20.0;17.5;3;1;3;2;1;0;5;1;2;-0.1;0.05;-0.15;15;0.0
59053;20220;20.4;17.8;15.7;16.7;18.3;5;1;4;4;2;2;7;3;3;-0.46;0.17;-0.63;16;0.0
59136;16270;16.9;18.7;18.6;17.1;19.0;3;4;5;5;1;2;6;6;4;-0.25;-0.05;-0.2;17;1.0
59139;17290;17.3;19.5;17.2;18.2;18.2;8;3;14;9;2;1;9;7;5;-0.99;-0.71;-0.28;30;0.0
59153;16190;16.4;20.2;17.9;16.3;19.4;4;2;5;9;1;1;6;7;4;-0.41;-0.47;0.06;20;1.0
59249;16500;18.1;19.7;17.6;16.0;17.9;6;5;7;12;4;2;6;0;3;-1.26;-1.2;-0.06;21;0.0
