Code;Libellé;Aires d'attraction des villes 2020;insee_com;lib_com;Echelle_influence;Dans_influence
88304;Mirecourt;T01_10;88304;Mirecourt;2.0;Oui
88310;Monthureux-sur-Saône;T00_30;88310;Monthureux-sur-Saône;1.0;Non
88321;Neufchâteau;T01_10;88321;Neufchâteau;2.0;Oui
88349;Plainfaing;T00_30;88349;Plainfaing;1.0;Non
88351;Plombières-les-Bains;T00_30;88351;Plombières-les-Bains;1.0;Non
88367;Rambervillers;T01_10;88367;Rambervillers;2.0;Oui
88372;Raon-l'Étape;T02_20;88372;Raon-l'Étape;3.0;Oui
88383;Remiremont;T01_10;88383;Remiremont;2.0;Oui
88487;Le Val-d'Ajol;T00_30;88487;Le Val-d'Ajol;1.0;Non
88516;Vittel;T01_10;88516;Vittel;2.0;Oui
88530;Xertigny;T02_20;88530;Xertigny;3.0;Oui
89025;Avallon;T01_10;89025;Avallon;2.0;Oui
89046;Bléneau;T00_30;89046;Bléneau;1.0;Non
89073;Champignelles;T00_30;89073;Champignelles;1.0;Non
89086;Charny Orée de Puisaye;T00_30;89086;Charny Orée de Puisaye;1.0;Non
89125;Courson-les-Carrières;T02_20;89125;Courson-les-Carrières;3.0;Oui
89206;Joigny;T01_10;89206;Joigny;2.0;Oui
89257;Migennes;T01_10;89257;Migennes;2.0;Oui
89344;Saint-Fargeau;T00_30;89344;Saint-Fargeau;1.0;Non
89345;Saint-Florentin;T01_10;89345;Saint-Florentin;2.0;Oui
89368;Saint-Sauveur-en-Puisaye;T00_30;89368;Saint-Sauveur-en-Puisaye;1.0;Non
89418;Tonnerre;T01_10;89418;Tonnerre;2.0;Oui
89419;Toucy;T02_20;89419;Toucy;3.0;Oui
89461;Villeneuve-l'Archevêque;T02_20;89461;Villeneuve-l'Archevêque;3.0;Oui
90009;Beaucourt;T02_20;90009;Beaucourt;3.0;Oui
90033;Delle;T01_10;90033;Delle;2.0;Oui
90052;Giromagny;T02_20;90052;Giromagny;3.0;Oui
90053;Grandvillars;T01_10;90053;Grandvillars;2.0;Oui
91016;Angerville;T45_20;91016;Angerville;4.0;Oui
91045;Ballancourt-sur-Essonne;T45_20;91045;Ballancourt-sur-Essonne;4.0;Oui
91105;Breuillet;T45_20;91105;Breuillet;4.0;Oui
91111;Briis-sous-Forges;T45_20;91111;Briis-sous-Forges;4.0;Oui
91200;Dourdan;T45_20;91200;Dourdan;4.0;Oui
91232;La Ferté-Alais;T45_20;91232;La Ferté-Alais;4.0;Oui
91338;Limours;T45_20;91338;Limours;4.0;Oui
91359;Maisse;T45_20;91359;Maisse;4.0;Oui
91405;Milly-la-Forêt;T45_20;91405;Milly-la-Forêt;4.0;Oui
95250;Fosses;T45_20;95250;Fosses;4.0;Oui
95351;Louvres;T45_20;95351;Louvres;4.0;Oui
95355;Magny-en-Vexin;T45_20;95355;Magny-en-Vexin;4.0;Oui
95370;Marines;T45_20;95370;Marines;4.0;Oui
95652;Viarmes;T45_20;95652;Viarmes;4.0;Oui
97106;Bouillante;T01_10;97106;Bouillante;2.0;Oui
97115;Lamentin;T03_20;97115;Lamentin;;Non
97116;Morne-à-l'Eau;T03_20;97116;Morne-à-l'Eau;;Non
97117;Le Moule;T03_20;97117;Le Moule;;Non
97128;Sainte-Anne;T03_20;97128;Sainte-Anne;;Non
97130;Terre-de-Bas;T00_30;97130;Terre-de-Bas;1.0;Non
97131;Terre-de-Haut;T00_30;97131;Terre-de-Haut;1.0;Non
97202;Les Anses-d'Arlet;T03_20;97202;Les Anses-d'Arlet;;Non
97204;Le Carbet;T03_20;97204;Le Carbet;;Non
97220;Rivière-Pilote;T03_20;97220;Rivière-Pilote;;Non
97223;Saint-Esprit;T03_20;97223;Saint-Esprit;;Non
97225;Saint-Pierre;T03_20;97225;Saint-Pierre;;Non
97227;Sainte-Luce;T03_20;97227;Sainte-Luce;;Non
97228;Sainte-Marie;T03_20;97228;Sainte-Marie;;Non
97230;La Trinité;T03_20;97230;La Trinité;;Non
97231;Les Trois-Îlets;T03_20;97231;Les Trois-Îlets;;Non
97232;Le Vauclin;T03_20;97232;Le Vauclin;;Non
97308;Saint-Georges;T00_30;97308;Saint-Georges;1.0;Non
97353;Maripasoula;T00_30;97353;Maripasoula;1.0;Non
97357;Grand-Santi;T00_30;97357;Grand-Santi;1.0;Non
97362;Papaichton;T00_30;97362;Papaichton;1.0;Non
97401;Les Avirons;T02_10;97401;Les Avirons;;Non
97402;Bras-Panon;T03_20;97402;Bras-Panon;;Non
97403;Entre-Deux;T03_20;97403;Entre-Deux;;Non
97404;L'Étang-Salé;T02_10;97404;L'Étang-Salé;;Non
97405;Petite-Île;T03_20;97405;Petite-Île;;Non
97406;La Plaine-des-Palmistes;T02_10;97406;La Plaine-des-Palmistes;;Non
97417;Saint-Philippe;T00_30;97417;Saint-Philippe;1.0;Non
97419;Sainte-Rose;T02_20;97419;Sainte-Rose;3.0;Oui
97421;Salazie;T01_10;97421;Salazie;2.0;Oui
97423;Les Trois-Bassins;T02_10;97423;Les Trois-Bassins;;Non
97424;Cilaos;T00_30;97424;Cilaos;1.0;Non
97602;Bandraboua;T03_20;97602;Bandraboua;;Non
97603;Bandrele;T03_20;97603;Bandrele;;Non
97614;Ouangani;T03_20;97614;Ouangani;;Non
