Code;M�diane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre grandes surfaces 2023;Nombre de sup�rettes et �pieries;Nombre boulangeries et patisseries;Nombre �coles primaires maternelles �l�mentaires;Nombre de coll�ges;Nombre de lyc�es;Nombre de m�decins g�n�ralistes;Nombre de dentistes;Nombre de pharmacies
1027;24870;9.6;19.9;32.8;19.7;15.1;0;4;0;2;0;0;0;0;0
1028;23400;18.6;24.5;10.5;20.9;19.6;0;0;0;1;0;0;0;0;0
1029;21260;19;16.6;15;21;21.1;0;2;1;1;0;0;0;0;0
1030;22780;15.3;18.9;16.5;21.4;21.8;0;1;1;1;0;0;0;0;0
1031;20180;17.1;17.8;20.6;17.4;18;1;1;2;4;0;1;1;2;1
1032;22610;11.6;26.1;16.6;22.5;17;1;1;2;2;0;0;1;4;1
1033;23140;14.2;20;17.2;20.6;20.1;5;7;13;9;2;1;10;6;6
1034;20550;18.5;16.6;16.2;15.9;19;4;3;12;5;2;4;14;6;4
1035;24930;22.9;17.3;7.5;21;23.8;0;0;0;0;0;0;0;0;0
1036;23680;26.2;16.1;9.7;15.6;20.8;0;0;1;0;0;0;0;0;0
1037;21950;16.2;17.9;12;20.4;24;0;0;0;1;0;0;0;0;0
1038;23550;21.1;17.7;15.7;17.9;19.3;0;0;1;1;0;0;0;0;0
1040;23090;14.6;20.8;14.5;21;21.7;0;0;0;1;0;0;0;0;0
1041;24040;15.2;17.8;15.4;18.9;23.9;0;0;0;1;0;0;0;0;0
1042;24960;18.8;19.2;10.9;19.8;25;0;1;0;0;0;0;0;0;0
1043;28090;15.5;19.3;15.2;18.1;22.9;5;0;2;2;1;0;5;4;1
1044;26950;14.1;20.5;17.2;23.5;17.1;0;1;0;1;0;0;0;0;0
1045;28510;11.9;24.4;14.2;23.1;20.3;0;0;0;0;0;0;0;0;0
1046;23580;15.5;21.3;15.2;21.7;20.6;0;0;0;1;0;0;0;0;0
1047;26330;9.6;24.1;16.2;23.5;22.9;0;0;1;1;0;0;0;0;0
1049;25560;14.5;21.6;15.1;20.4;21.1;2;0;3;2;0;1;4;4;1
1050;22750;9.5;26.7;14;26.2;16.4;0;0;0;1;0;0;0;0;0
1051;N/A - r�sultat non disponible;24.3;17.5;7.8;20.4;20.4;0;0;0;0;0;0;0;0;0
1052;26030;20;17.5;9.3;18;20.8;0;0;0;0;0;0;0;0;0
1053;19640;16.5;16;20.3;17;17.9;15;25;33;23;7;9;44;41;15
1054;26020;13.5;23.8;13.8;23.3;20.8;0;0;0;1;0;0;0;0;0
1056;21220;18.4;20.1;10.7;19.3;21.9;0;0;0;0;0;0;0;0;0
1057;23350;14.1;22.2;11.2;21;23.9;0;0;0;1;0;0;0;0;0
1058;22990;18.5;19.3;14.2;18.1;20.2;0;1;3;1;0;0;0;0;0
1060;23850;19.6;16.1;14.5;16.3;19;0;0;1;1;0;0;0;0;0
1061;24550;23.1;17.4;12.6;16.8;24.8;0;0;0;1;0;0;0;0;0
1062;28420;15;20.9;16;20.7;21.4;0;0;1;1;0;0;0;0;0
1063;24690;18.3;17.2;13.8;16.9;22.3;0;0;0;1;0;0;0;0;0
1064;21930;14.4;22.1;14.1;21.8;24;1;0;0;1;1;0;0;0;0
1065;26450;18.8;19.1;12.6;18.6;23.1;0;0;1;1;0;0;1;0;1
1066;N/A - r�sultat non disponible;20.1;20.2;12.3;19.1;22.4;0;0;0;0;0;0;0;0;0
1067;25060;12.2;18.9;16.2;20.4;29.2;0;0;0;0;0;0;0;0;0
1068;21360;16.7;15.8;15;18.3;21;0;1;0;1;0;0;0;0;0
1069;25040;18.6;17.3;16.6;17.5;25.6;0;0;1;1;0;0;0;0;0
1071;39950;11.7;21.9;16.4;24;22;3;0;2;2;0;1;2;7;1
1072;25010;16.5;19.7;14.1;18.6;21.1;0;1;4;2;1;0;3;2;1
1073;24710;24.1;15.7;10.8;17.4;22.7;0;1;1;1;0;0;0;0;0
1074;22690;14.7;20.3;15.9;18.9;20.1;1;1;4;1;0;0;4;2;1
1075;24170;14.9;20.7;16.3;21.2;22.5;0;0;2;1;0;0;2;0;0
1076;20880;32.6;7.7;6.2;17.1;20.9;0;0;0;0;0;0;0;0;0
1077;22770;24.9;18.4;10.8;19.5;17.8;0;0;0;0;0;0;0;0;0
1078;42350;13.2;20.8;12.3;22.3;22.1;0;0;0;1;0;0;0;0;0
1079;22020;19.9;19;8.8;14.2;19.2;0;1;1;2;0;0;1;0;1
1080;22490;19.4;20.1;11.3;17.4;21.7;0;0;0;1;0;0;0;0;0
1081;25300;18.5;16.8;14.9;17.8;23.9;0;1;1;1;0;0;1;0;0
1082;25710;15.1;23.9;14.9;20.1;20.3;0;1;0;1;0;0;0;0;0
1083;24310;12.9;21.1;15;21.8;23.8;0;0;1;1;0;0;0;0;0
1084;23060;14.8;25.3;12.5;22.3;18.9;0;0;0;1;0;0;0;0;0
1085;24560;15.8;20.1;13.2;24.3;20.1;0;0;0;0;0;0;0;0;0
1087;24720;15.6;16.8;14.9;17.6;24.1;0;0;0;1;0;0;0;0;0
1088;27430;14.9;17;16.4;14.6;33;0;0;0;1;0;0;1;0;0
1089;24490;13.2;24.2;13.5;22.6;21.4;0;0;1;2;0;0;0;0;0
1090;21710;22.4;21.3;12.9;17;18.6;0;0;0;1;0;0;0;0;0
1092;25120;16.2;21.2;14.9;18.5;21.9;0;1;2;1;0;0;0;0;0
1093;22690;19;15;16.2;16.1;17.9;3;3;10;3;2;1;6;5;1
1094;22100;16.5;18.3;12.4;18.5;24.4;0;0;0;1;0;0;0;0;0
1095;22050;19.6;17.4;17;16.3;22.7;0;1;1;1;0;0;0;0;0
1096;22570;15.7;20.5;15.6;18.3;23.6;0;0;1;1;0;0;0;0;0
1098;21600;17.1;21.1;14.6;17;21;2;0;0;1;0;0;0;0;0
1099;25480;15.5;19;13.7;21.3;22.7;0;0;1;1;0;0;1;0;0
1100;20380;23.7;13.7;8.4;10.7;26;0;0;0;0;0;0;0;0;0
1101;26760;18.5;17.7;11.8;19.7;26.3;0;0;0;0;0;0;0;0;0
1102;23470;14.4;22.5;12.8;23.9;20.2;0;0;1;1;0;0;0;0;0
1103;40150;7.8;24.3;15.5;28.8;20;0;1;1;3;0;0;0;0;0
1104;26070;18.1;17.3;16.5;19.5;21.7;0;1;1;1;0;0;0;0;0
1105;28050;12.1;21.9;16.1;22.1;22.6;0;0;1;1;0;0;0;0;0
1106;21560;11.2;20.7;15.1;15.6;21.8;0;0;0;0;0;0;0;0;0
1107;21970;19.5;21.5;6.9;19.4;23.6;0;0;0;0;0;0;0;0;0
1108;22230;18.1;16.8;12;18.2;17.7;0;1;2;1;1;0;2;0;1
1109;32850;9.8;23.7;16.6;26.3;20;0;1;1;1;0;0;3;0;1
1110;20910;27.5;16.7;14.7;18;18;0;0;0;0;0;0;0;0;0
1111;20190;18.1;21.2;10.7;21.2;21.2;0;0;0;0;0;0;0;0;0
1112;24260;11.7;22.8;16.7;24.8;20.3;0;0;0;1;0;0;0;0;0
1113;22650;15.2;21.4;14.4;20.7;20.7;0;0;1;1;0;0;0;0;0
1114;30710;15.9;21.3;10.4;21.7;14.6;0;1;0;1;0;0;0;0;0
1115;23080;12.3;21.7;15.9;23.5;20.6;1;0;0;1;0;0;0;0;0
1116;22740;21.1;20.6;6.8;20.2;18.2;0;0;1;1;0;0;0;0;0
1117;22590;15.9;29.8;7.9;22.6;15.9;0;0;1;0;0;0;0;0;0
1118;26030;16.6;17.8;12.1;21.7;21.7;0;1;0;1;0;0;0;0;0
1121;22770;13.8;17.3;17.3;17.4;31;0;0;0;0;0;0;0;0;0
1123;24470;16.7;20;12.7;17.7;24.4;0;0;1;1;0;0;2;0;0
1124;22850;17.8;19.2;13.8;18.7;20.9;0;0;1;1;0;0;0;0;0
1125;23620;16.7;19.6;13.1;20;22.7;0;0;1;1;0;0;0;0;1
1127;23190;22.3;19.5;9;19.1;20.6;0;0;1;0;0;0;0;0;0
1128;22100;16.7;19.4;13.5;18.8;20.6;0;0;0;0;0;0;0;0;0
1129;25420;21.3;23.6;8.3;23.4;14.7;0;0;0;0;0;0;0;0;0
1130;23420;17.1;21.9;14.4;21.9;19.6;0;1;2;2;0;0;1;0;0
1133;23530;23.5;15.9;12.2;17;23.7;0;0;0;1;0;0;0;0;0
1134;23750;20.7;18.1;13.5;18.8;21.4;0;0;0;1;0;0;0;1;0
1135;39880;12.1;23.4;14.5;24.3;22.3;0;1;1;1;0;0;0;0;0
1136;24400;16;20.1;16.6;19.4;21.3;0;0;0;1;0;0;0;0;0
1138;21620;17.9;20;14.7;17.9;20;3;1;4;3;1;0;3;2;1
1139;20130;21.3;17.4;11.1;17.2;19.6;0;0;0;1;0;0;0;0;0
1140;24220;15.8;19.3;13.4;20.2;19.8;0;0;0;1;0;0;0;0;0
1141;25140;22.5;15.2;13.3;15.8;24.9;0;0;0;0;0;0;0;0;0
1142;24770;14.7;21.4;16.9;19.4;21.4;3;1;1;3;2;0;9;8;1
1143;45020;13.1;21;13.5;22.7;21.1;2;5;5;6;2;0;11;18;2
1145;23000;20.9;18.3;14.4;18.5;21.7;0;1;1;1;0;0;0;0;0
1146;23770;15.4;19;16.7;18.6;24.1;0;0;0;0;0;0;0;0;0
1147;20910;16.4;21;14.7;18.1;20.7;0;0;0;1;0;0;0;0;0
1148;23390;19.2;19.2;14.5;19.5;19.9;0;0;2;2;0;0;0;0;1
1149;26250;17.9;18.5;14.5;17.1;25.3;0;0;0;1;0;0;0;0;0
1150;24150;14.5;19.2;14;22.5;24.8;0;0;0;1;0;0;0;0;0
1151;24530;20.1;17.4;13.4;17.3;21.8;0;0;0;1;0;0;0;0;0
1152;27020;18.4;15.9;12.4;20.8;25.8;0;2;0;1;0;0;0;0;0
1153;47940;12.9;25.9;11.7;24.4;21.8;0;0;0;1;0;0;0;0;0
1155;22630;23.9;15.5;9.2;17.6;25.4;0;0;0;1;0;0;0;0;0
1156;25450;14.5;23.4;13.3;21.1;22.1;0;0;0;1;0;0;0;0;0
1157;26310;18.2;20;13.5;18.8;21.2;0;1;2;2;0;0;1;1;1
1158;34360;9.9;21.9;15.1;22.5;23.9;0;0;0;1;0;0;0;0;0
1159;23270;19.3;18.2;14.3;18.1;20.9;1;0;3;2;1;0;3;2;1
1160;26970;12.1;20.1;17.5;25.8;19.3;7;5;5;4;1;1;8;26;3
1162;N/A - r�sultat non disponible;12.3;17;17;12.3;30.8;0;0;1;0;0;0;0;0;0
1163;23180;18.9;17.3;14.4;16.9;22.1;1;1;2;1;0;0;0;0;0
1165;25050;16.2;23.2;11.8;23.5;20.5;0;0;0;1;0;0;0;0;0
1166;26070;16.9;19.8;14;21.5;22.1;0;1;1;1;0;0;0;0;0
1167;23960;22;16.1;13.4;15.3;25.3;0;0;0;1;0;0;0;0;0
1169;25380;14.5;19.4;14.9;20.6;26.5;0;0;0;1;0;0;0;0;0
1170;23660;10.7;23;14.2;20.4;28;0;0;0;1;0;0;0;0;0
1171;24860;19.3;15.8;14.6;15.2;29.1;0;0;0;0;0;0;0;0;0
1173;33730;9.5;20.3;19.9;26.1;19.2;3;2;7;6;2;0;7;2;3
1174;24230;14.8;19.3;13.6;18.8;26.1;0;0;0;0;0;0;0;0;0
1175;22530;19.9;17;14.5;17.2;23;0;0;0;1;0;0;0;0;0
1177;24470;23.5;16.4;12.6;14.2;23;0;0;0;0;0;0;0;0;0
1179;24120;21.1;16.8;12.2;16.5;23.7;0;2;1;2;0;0;1;1;1
1180;50060;16.2;20;12.1;20.6;23.5;0;0;0;1;0;0;0;0;0
1181;24770;17.1;17.2;13.1;15.9;25.2;1;0;0;1;0;0;0;0;0
1183;25030;18;19.4;14.1;19.6;21.3;0;0;1;2;0;0;1;0;0
1184;23410;18.1;18.5;14.4;15.1;25.4;0;0;0;1;0;0;0;0;0
1185;23020;22.4;13.7;14.4;15.8;18.9;2;2;3;5;1;1;3;3;3
1187;22840;25.3;13.1;9.6;16.1;24.8;0;1;1;1;0;0;0;0;0
1188;23640;12.4;24.3;14;20.5;22.8;0;0;0;1;0;0;0;0;0
1189;26780;13.3;21;16.2;22.4;21.4;0;0;0;1;0;0;0;0;0
1190;N/A - r�sultat non disponible;31.6;14.7;9.4;10.4;23.1;0;0;0;0;0;0;0;0;0
1191;24680;17.3;18.5;13;16.1;24.1;0;0;0;1;0;0;0;0;0
1192;22630;13.8;19.9;16.1;19;25.1;0;0;2;1;0;0;1;1;1
1193;24780;29.3;13.6;8.8;14.2;23.1;0;0;0;0;0;0;0;0;0
1194;23470;17.6;17.7;15.9;16.4;21.6;2;0;6;3;1;0;5;7;2
1195;25190;17.2;19.4;13.3;16.5;20.7;0;0;1;1;0;0;1;1;0
1196;21750;15.1;21.4;17.1;21.8;19.3;1;2;1;1;0;0;0;0;0
1197;24320;21;18.3;12.4;19.5;20.4;0;0;0;1;0;0;0;0;0
1198;24190;13.9;20;17.9;21.5;22.7;0;0;0;1;0;0;0;0;0
1199;22110;14.8;18.9;16.6;19.1;21.3;0;1;1;2;0;0;2;1;1
1200;21620;16.4;16.4;18.8;17.8;23.9;0;0;0;1;0;0;0;0;0
1202;23160;17.8;18.3;15.7;18.7;18.9;3;0;2;6;1;0;8;10;3
1203;24040;19.1;19.3;13.7;19.2;21.2;1;0;0;1;0;0;0;0;0
1204;25560;14.8;22.4;15.2;18.4;22.9;0;1;1;1;0;0;0;0;0
1206;24840;19.7;16.7;14;19.7;23.4;0;0;0;1;0;0;0;0;0
1207;26500;13.1;21.8;15;21.5;22.2;0;0;0;0;0;0;0;0;0
1208;24310;24.5;14;10.4;14.8;22.3;0;0;0;0;0;0;0;0;0
1209;29320;10.1;26.3;12.1;27;19.1;0;0;0;1;0;0;0;0;0
1210;21370;15;12.9;17.4;18.7;24.9;1;0;2;1;0;0;0;0;1
1211;24150;18.2;19.1;13.6;19.6;22.5;0;0;2;1;0;0;3;0;1
1212;21650;18.5;20.6;14.3;18.6;19.8;0;0;1;1;0;0;0;0;0
1213;23790;11.8;21.7;15.5;20.6;25.1;0;1;0;1;1;0;0;0;0
1214;24710;21.7;16.7;13;16.7;24.8;0;0;0;0;0;0;0;0;0
1215;24180;18.2;13;13;13.8;32.6;0;0;0;0;0;0;0;0;0
1216;23110;25.4;13.7;13.8;14.5;17.7;0;0;2;1;0;0;1;0;1
1219;20690;22.6;14.7;16.4;19.4;18.3;0;0;0;1;0;0;0;0;0
1224;23110;12.9;23.2;16.2;23.8;18.4;0;0;1;2;0;0;4;2;1
1225;26840;21.7;17.9;10.1;16.6;26.5;0;0;0;0;0;0;0;0;0
1227;23330;21.9;18.4;12.4;16.7;23.7;0;0;0;0;0;0;0;0;0
1228;24970;16;19.1;15.7;18.6;23.9;0;0;3;1;0;0;0;0;0
1229;23680;17.8;18.3;17.5;17.9;19.3;0;0;3;1;0;0;0;0;0
1230;21070;23.1;17.3;10.4;18.9;22.6;0;0;0;0;0;0;0;0;0
1231;24320;21.2;17.8;13.7;17.5;21.5;0;1;1;2;0;0;4;0;1
1232;23330;21.6;17.2;13.2;17.1;20.6;0;1;3;2;1;0;3;1;1
1233;23460;14.5;12.4;18.2;12.4;28.5;0;0;0;0;0;0;0;0;0
1234;24730;22.5;9.5;17.2;16.5;24.3;0;0;0;0;0;0;0;0;0
1235;23000;12.4;24.1;16.2;20.5;18;0;0;1;2;1;0;0;0;0
1236;22620;15.8;21.3;14.2;18.5;22.3;0;2;1;1;0;0;0;0;0
1237;22910;16.3;20.7;13.9;19.4;23.2;0;1;1;2;0;0;1;0;0
1238;27610;16.6;20.2;14.4;18;24.5;4;0;1;1;0;0;3;0;1
1239;24160;23.4;19;8.2;18.8;22;0;0;0;1;0;0;0;0;0
1240;24440;20.6;15.8;13.1;16.7;27.6;0;0;0;1;0;0;0;0;0
1241;24700;20.7;17.5;11.8;19.4;22.5;0;1;2;1;0;0;1;0;0
1242;18460;16.3;20.1;20.7;20;18.6;0;0;0;0;0;0;0;0;0
1243;26300;18.7;18.5;14.3;16.7;25;0;1;0;1;0;0;0;0;0
1244;23970;14.7;20.9;16.7;20.5;18.8;5;3;6;7;1;0;5;7;3
1245;24350;16.6;23.5;13.2;19.1;19.8;0;0;1;1;0;0;0;0;0
1246;23060;18.1;19;16.1;18.4;19.3;0;1;1;2;0;0;2;1;1
1247;31340;19.6;18.1;11.7;21;24.5;0;1;0;1;0;0;0;0;0
1248;28350;16.1;18.2;16.1;17.1;27.3;0;0;2;1;0;0;2;1;1
1249;25630;13.8;21.9;15.6;21.1;19.7;1;7;10;6;2;2;10;5;3
1250;26020;15.5;21.3;17.7;20.4;18.9;0;0;1;1;0;1;0;0;1
1252;25040;17.5;22.3;12.1;20.1;20.2;0;0;0;1;0;0;0;0;0
1254;26820;19.2;19.9;12.6;19.2;23.3;2;1;1;1;0;0;2;1;0
1255;21790;16.1;23.8;15.1;20.2;17.1;0;0;0;1;0;0;0;0;0
1257;28690;15.7;18.3;16.8;18.9;21.5;0;0;0;1;0;0;0;0;0
1258;26250;20.3;20.3;12.3;17.8;24.2;1;0;1;1;1;0;0;0;0
1259;24430;12.7;21.4;15.6;21.2;24.3;0;0;1;1;0;0;0;0;0
1260;26460;12.9;25.5;12.5;22.9;20.2;0;0;0;1;0;0;0;0;0
1261;27470;17.1;19.3;14.5;17;26.2;0;0;0;1;0;0;0;0;0
1262;22820;15;18.2;18.9;19;19.7;1;2;6;4;1;1;2;2;2
1263;24910;17.3;18.2;14.1;17.5;22.2;0;1;2;3;0;0;5;4;1
1264;23630;15;19.3;15.6;18.1;24.4;0;0;0;1;0;0;0;0;0
1265;20160;16.4;19.1;17;17.9;21.4;1;3;4;2;1;0;2;4;2
1266;22060;20.8;13.5;15.7;14.2;19.1;2;0;2;2;1;0;4;3;2
1267;24440;19.1;15.4;15.8;16.1;26;0;0;1;1;0;0;0;0;0
1268;23840;21.2;19.2;9.7;18.5;22.1;0;0;0;0;0;0;0;0;0
1269;17640;13.4;20.3;18.1;19.3;18;1;5;4;3;1;2;3;2;2
1272;22700;19.4;16.3;14.8;17.8;19.2;0;0;1;1;0;0;2;0;1
1273;22380;17.7;21.1;14;21.4;19;1;0;1;1;0;0;0;0;0
1274;20530;13.3;20.9;17.3;20.7;20.7;0;0;1;1;0;0;0;0;0
1275;30020;17.4;18.2;14.8;18.2;22.3;0;0;0;1;0;0;1;0;1
1276;26630;15.7;21.8;13.4;22.9;21;0;2;0;1;0;0;0;0;0
1277;23280;17.7;17.7;13.4;18.5;23.6;0;0;0;0;0;0;0;0;0
1279;N/A - r�sultat non disponible;22.6;13.2;14.1;14.2;20.1;0;0;0;0;0;0;0;0;0
1280;23640;25.7;17.9;13.2;16.5;18.5;0;0;0;0;0;0;0;0;0
1281;35900;11;23.1;15.6;22.6;22.5;2;1;0;2;0;0;2;2;1
1282;24460;21.8;18.8;12.3;21.1;19.5;0;0;0;1;0;0;0;0;0
1283;17830;15.2;21.8;16.4;18.3;19.9;8;11;22;19;3;2;16;11;9
1284;22460;14.5;18.7;16.1;22.3;21.7;0;0;1;1;0;0;0;0;0
1285;27830;12.7;23.3;12.6;23.1;20.9;0;0;0;1;0;0;0;0;0
1286;26330;27.3;17.4;9.5;16;23;0;0;0;1;0;0;0;0;0
1288;39070;10.6;22.2;16;25.3;21.9;2;0;5;1;1;0;1;0;1
1289;23570;19.8;16;15.8;14.7;19.9;3;1;2;2;1;1;3;5;2
1290;27110;20.6;17.3;14.3;16.2;21.6;0;0;2;2;0;0;0;0;0
1291;23660;21.1;17.9;12.7;20;21.3;0;0;0;1;0;0;0;0;0
1293;25900;28;16.4;11.1;10.4;26.8;0;0;0;0;0;0;0;0;0
1294;22830;17.3;20;13.7;20.4;21.4;0;1;0;1;0;0;0;0;0
1295;24010;10.9;26.6;12.3;24.8;22.5;0;0;0;1;0;0;0;0;0
1296;23950;16.4;20.7;15.6;19.1;22.6;0;0;0;0;0;0;0;0;0
1297;27300;13.4;22.6;14.4;20.2;24.8;0;0;1;1;0;0;0;0;0
1298;30150;22.7;22;7.3;23.4;18.6;0;0;1;0;0;0;0;0;0
1299;25120;15.1;21.5;12.1;23.6;20.8;0;1;0;1;0;0;0;0;0
1301;24380;19.2;18.8;13.8;18.1;19.4;1;0;2;2;0;0;3;0;1
1302;25610;28.5;13.3;9.1;13.3;24.2;0;0;0;0;0;0;0;0;0
1303;21710;16.4;18.2;16.2;19.8;20.1;0;1;2;1;1;0;4;2;1
1304;22190;15.5;19.3;16.9;18.6;20;1;1;5;2;1;0;7;2;1
1305;20060;18.6;13.2;15.8;14.8;17.8;1;1;5;1;1;0;3;3;2
1306;21100;16.2;15.4;18.6;17.9;15.6;0;0;2;1;1;1;4;2;1
1307;22090;17.8;17.6;16.6;15.8;21.5;2;1;0;1;0;0;0;0;0
1308;39040;16.1;18.6;15.5;18.8;24.3;0;0;0;1;0;0;0;0;0
1309;N/A - r�sultat non disponible;20.9;10.4;13.1;14.4;27.3;0;0;0;0;0;0;0;0;0
1310;23710;16.7;13.5;7;22;37.9;0;0;0;0;0;0;0;0;0
1311;N/A - r�sultat non disponible;18.2;15.9;9.1;22.7;22.7;0;0;0;0;0;0;0;0;0
1313;40680;10.4;24.1;15.8;25.4;20.8;1;1;1;6;1;0;0;9;2
1314;23900;13.5;21.6;13.1;22;21.6;0;1;1;1;0;0;3;1;1
1317;22800;13.3;24.7;10.9;23.4;20.8;0;0;1;0;0;0;0;0;0
1318;27450;17;20.8;15.4;18.7;24.7;0;0;0;1;0;0;0;0;0
1319;25040;15.4;20.6;13;19.1;23.2;0;0;0;1;0;0;0;0;0
1320;24130;17.5;20.3;13.1;18.8;21.3;1;0;5;2;0;0;3;3;1
1321;26570;15.9;20.9;13.2;18.6;25.7;0;0;0;1;0;0;0;0;0
1322;27960;15.4;19.5;15.1;18.3;22.6;0;1;3;3;1;0;5;5;1
1323;22680;19;17.8;11.4;17.2;22.4;0;0;1;1;0;0;0;0;0
1325;25830;18;20.7;12.1;21.2;21.8;0;0;1;1;0;0;0;0;0
1328;24360;15.1;18.8;13.5;23.7;14.2;0;0;0;1;0;0;0;0;0
1329;20210;23.2;18.2;7.9;21.4;20.7;0;0;0;0;0;0;0;0;0
1330;22700;24.5;12.8;12.2;12.3;25.5;0;0;0;0;0;0;0;0;0
1331;23580;9.4;18.2;13;19.8;26.6;0;0;0;0;0;0;0;0;0
1332;24000;17.7;19.1;14.3;21.2;22.7;0;0;0;1;0;0;0;0;0
1333;26050;18.4;17.6;14.9;18.7;19.4;2;1;4;2;1;0;3;2;1
1334;24000;15;23.6;11.1;24.4;20.9;0;0;0;0;0;0;0;0;0
1335;24370;12.7;28.3;12.1;22.7;18.9;0;0;0;1;0;0;0;0;0
1336;23550;17;22.5;12.7;19.9;20.8;0;0;1;1;0;0;0;0;0
1337;22680;19.6;20.8;12.5;18.9;20;3;0;0;1;0;0;0;0;0
1338;22130;20.7;19.7;12.5;18.9;19.5;0;1;0;2;0;0;1;0;0
1339;30630;21;16.3;12;14.3;24.3;0;1;1;1;0;0;0;0;0
1342;27970;14.8;19.9;17.6;16.4;25.9;0;0;0;2;0;0;0;0;0
1343;23000;17.7;21.9;12.8;21.6;19.5;0;1;2;1;0;0;2;0;0
1344;24960;20.3;17.9;12.6;16.1;21.6;2;2;0;2;1;0;4;7;2
1345;22670;18.9;17.8;16.1;17.8;21.3;0;2;1;1;0;0;1;0;1
1346;22760;14.9;19.9;14.1;18.9;23;0;0;2;1;0;0;0;0;0
1347;27160;19.1;20.2;13.2;18.4;23.6;0;0;0;1;0;0;0;0;0
1348;23020;16.5;19.7;14.8;18.5;21.3;1;0;2;2;1;1;3;1;1
1349;26070;23.5;21.2;9.3;22.3;18.2;0;0;0;1;0;0;0;0;0
1350;23860;17.7;17.9;13.7;18.7;20.8;1;1;4;2;0;0;3;0;1
1351;22740;14.7;23.2;13.6;22.4;19.6;0;1;1;1;0;0;0;0;0
1352;21350;15.3;22.5;13.9;20.1;19.4;0;0;0;1;0;0;0;0;0
1353;26670;14.8;21.2;15.1;20.6;24.3;0;0;2;1;0;0;0;0;0
1354;30150;8.1;22.9;19.9;28.2;16.7;5;3;5;7;1;0;7;11;3
1355;22910;21.5;18.9;11.9;21.7;20;0;0;0;1;0;0;0;0;0
1356;24080;18.6;22.5;14.4;21.5;19.1;0;0;1;0;0;0;0;0;0
1357;22320;15.2;18.2;20.5;19.3;20.9;0;0;0;1;0;0;0;0;0
1358;23770;21;18;10.3;17.9;19.2;0;0;0;1;0;0;0;0;0
1359;25760;20.2;22.2;11.8;21.8;18.7;0;0;0;0;0;0;0;0;0
1360;39050;10.8;22.7;13.1;26;21.9;0;0;1;2;0;0;2;0;0
1361;27560;16.4;20.1;14;20.1;23.7;0;2;2;1;0;0;0;0;0
1362;27460;16.8;22.5;12.9;21.1;20.8;0;1;0;1;0;0;0;0;0
1363;23970;16.2;17.2;16.3;17.5;24.2;0;1;2;2;0;0;1;0;0
1364;22310;20.7;19;14;17.3;19.7;1;1;0;1;0;0;0;0;0
1365;23590;19.3;19.9;12.9;19.8;19.9;0;0;1;1;0;0;0;0;0
1366;24540;11.3;23.3;15.7;23.3;22.1;0;0;0;1;0;0;0;0;0
1367;21380;14.5;18.7;16.4;17.2;20.3;0;0;0;1;0;0;0;0;1
1368;22850;17.7;20.4;14.6;18.3;21.3;0;0;2;1;0;0;0;0;0
1369;26340;25.6;16.1;10.5;16.5;20.8;0;0;0;1;0;0;0;0;0
1370;19270;14.5;12.1;21.6;21.8;17;0;1;1;1;0;0;2;0;1
1371;25060;14.7;20.3;16.6;22.2;21.7;0;0;1;1;0;0;0;0;0
1372;24820;21.1;19.2;13.1;21.4;19.3;0;0;0;1;0;0;0;0;0
1373;24310;16.6;16.1;16.1;15.3;26.5;0;0;1;1;0;0;4;1;1
1374;25360;18.2;19.8;14.2;19.8;20.9;0;0;1;1;0;0;0;0;0
1375;24350;18.6;20;10.6;21.1;22.7;0;0;0;1;0;0;0;0;0
1376;23150;13.8;21.1;17.3;20.2;18.4;1;0;4;2;0;0;3;4;1
1378;26920;14.9;20.1;14.9;17.8;26.3;0;1;1;1;0;0;3;1;1
1379;23190;14.6;22.8;14.4;23.6;18.4;0;0;1;1;0;0;0;0;0
1380;22120;22.2;16.1;12.3;12.5;23.7;0;1;1;1;0;0;0;0;0
1381;23670;15.7;23;14.4;24.4;17.8;0;1;0;1;0;0;0;0;0
1382;26110;14.7;24.2;11.1;22.1;21.6;0;0;1;0;0;0;0;0;0
1383;22760;16.6;22.1;15.6;19.5;20.5;0;0;1;1;0;0;1;0;1
1384;19670;15.7;20.1;14.5;17.8;20.2;1;1;1;1;1;0;3;2;1
1385;26340;21.5;16.7;11.5;17.1;23.2;0;1;0;1;0;0;0;0;0
1386;25850;17.3;18.6;13.8;20;21.6;0;0;2;1;0;1;1;0;0
1387;23220;11.3;27;14;23.8;19.5;0;0;1;0;0;0;0;0;0
1388;20620;19.4;15.4;13.1;15.1;17.6;1;0;3;1;1;0;2;0;1
1389;23690;16;18.4;15.5;20;19.1;0;1;1;1;0;0;1;1;1
1390;23860;12.4;21.1;14;22.7;21.5;1;0;1;1;0;0;1;0;0
1391;23080;24;12.6;11.7;14.2;22.6;0;0;0;0;0;0;0;0;0
1392;25700;15.9;17.5;12.8;15.9;32.2;0;0;0;0;0;0;0;0;0
1393;24110;15.2;19.1;18.1;20.4;20.9;0;0;0;1;0;0;0;0;0
1396;20910;14.8;16;17.8;20.2;20.7;0;1;1;1;0;0;0;0;1
1397;39410;20.2;17.3;13.6;20.5;22.4;0;0;0;1;0;0;0;0;0
